p-value	q-value	term_goid	term_category	term_level	term_name	members_input_overlap	members_input_overlap_geneids	size	effective_size
1.77327680364e-05	7.45031405272e-05	GO:0032880	b	4	regulation of protein localization	322; 348; 1601; 2316; 3569; 3675; 3689; 5347; 6608; 7040; 7042; 7097; 7099; 11006; 149628	SMO; TGFB2; APOE; LILRB4; TGFB1; PLK1; TLR2; ITGA3; APBB1; PYHIN1; IL6; ITGB2; TLR4; FLNA; DAB2	858	846
1.84129801701e-05	7.68084315668e-05	GO:0010632	b	4	regulation of epithelial cell migration	94; 348; 1634; 2303; 3675; 4208; 7040; 7042	DCN; TGFB1; TGFB2; ACVRL1; ITGA3; MEF2C; APOE; FOXC2	229	228
1.84797931994e-05	7.13702358046e-05	GO:0001704	b	3	formation of primary germ layer	2303; 3675; 3689; 8091; 8320; 64321	ITGB2; ITGA3; HMGA2; SOX17; EOMES; FOXC2	111	110
1.877018078e-05	7.16679629781e-05	GO:0032633	b	3	interleukin-4 production	940; 942; 114548; 84868	CD28; HAVCR2; NLRP3; CD86	32	32
1.90534949424e-05	4.82418276201e-05	GO:0032940	b	2	secretion by cell	87; 322; 348; 2316; 3055; 3569; 3689; 4208; 4332; 5008; 5341; 6280; 6556; 7040; 7042; 7097; 7099; 150372; 284119	TGFB1; MEF2C; ACTN1; APOE; S100A9; TLR2; SLC11A1; APBB1; IL6; CAVIN1; NFAM1; ITGB2; OSM; TLR4; HCK; MNDA; FLNA; PLEK; TGFB2	1334	1304
1.94563976034e-05	8.05853631234e-05	GO:0043112	b	4	receptor metabolic process	348; 857; 3689; 6424; 7040; 11006; 26585	TGFB1; LILRB4; SFRP4; ITGB2; APOE; GREM1; CAV1	168	166
1.94580479279e-05	0.000214038527207	GO:0044853	c	3	plasma membrane raft	857; 1012; 3055; 3689; 6608; 284119	CDH13; ITGB2; CAVIN1; SMO; HCK; CAV1	113	111
2.02290291307e-05	0.000154481167321	GO:0005125	m	4	cytokine activity	944; 3569; 3603; 3627; 5008; 7040; 7042; 26585	TGFB1; TGFB2; GREM1; IL16; IL6; TNFSF8; OSM; CXCL10	237	231
2.04031730424e-05	0.000154481167321	GO:0042803	m	4	protein homodimerization activity	87; 348; 920; 1012; 1063; 2316; 5138; 5341; 6556; 7042; 7153; 9464; 26585	ACTN1; APOE; SLC11A1; CENPF; CDH13; PDE2A; CD4; GREM1; HAND2; FLNA; PLEK; TGFB2; TOP2A	671	652
2.04776438059e-05	7.73088575144e-05	GO:0003206	b	3	cardiac chamber morphogenesis	2303; 4208; 6608; 7040; 7042; 9464	SMO; TGFB2; TGFB1; MEF2C; HAND2; FOXC2	113	112
2.04776438059e-05	8.42179153707e-05	GO:0022612	b	4	gland morphogenesis	857; 3569; 7040; 7042; 7128; 23213	TGFB1; TGFB2; SULF1; IL6; TNFAIP3; CAV1	112	112
2.09212313556e-05	8.50859771666e-05	GO:0002758	b	4	innate immune response-activating signal transduction	857; 3055; 3689; 5698; 6280; 7097; 7099; 7128; 84868	ITGB2; TLR4; TNFAIP3; TLR2; S100A9; PSMB9; HCK; HAVCR2; CAV1	310	304
2.09801039589e-05	8.50859771666e-05	GO:0046209	b	4	nitric oxide metabolic process	857; 3383; 3689; 7097; 7099	TLR2; ITGB2; TLR4; ICAM1; CAV1	70	67
2.11966149169e-05	7.9134029023e-05	GO:0071495	b	3	cellular response to endogenous stimulus	94; 857; 890; 1601; 2303; 3383; 3675; 4208; 5138; 6424; 7040; 7041; 7042; 7099; 23213; 25959; 26585; 93649; 27122	TGFB1; TGFB2; ACVRL1; CCNA2; TLR4; SFRP4; ITGA3; DKK3; SULF1; PDE2A; MEF2C; GREM1; KANK2; MYOCD; ICAM1; TGFB1I1; DAB2; FOXC2; CAV1	1336	1314
2.16246070947e-05	7.98447031188e-05	GO:0042493	b	3	response to drug	857; 890; 1063; 3383; 3569; 3675; 4208; 6556; 6688; 7040; 7042; 7097; 7128; 8061; 8091; 114548	TGFB1; MEF2C; TGFB2; SPI1; CCNA2; NLRP3; SLC11A1; CENPF; ITGA3; HMGA2; TNFAIP3; IL6; FOSL1; ICAM1; TLR2; CAV1	985	969
2.18408270434e-05	8.7965813747e-05	GO:0038061	b	4	NIK/NF-kappaB signaling	942; 5698; 7097; 7099; 114548; 84868; 26585	GREM1; PSMB9; NLRP3; CD86; TLR2; TLR4; HAVCR2	171	169
2.25565664853e-05	8.23805036856e-05	GO:2001057	b	3	reactive nitrogen species metabolic process	857; 3383; 3689; 7097; 7099	TLR2; ITGB2; TLR4; ICAM1; CAV1	71	68
2.2879996697e-05	8.26632138731e-05	GO:0032989	b	3	cellular component morphogenesis	87; 322; 348; 399; 2316; 3055; 3383; 3689; 4208; 4854; 6608; 7042; 7097; 4855; 11178; 26585; 64321	SMO; ACTN1; APOE; GREM1; NOTCH4; TLR2; APBB1; ITGB2; NOTCH3; MEF2C; RHOH; ICAM1; HCK; FLNA; SOX17; TGFB2; LZTS1	1103	1086
2.40629075073e-05	9.62353743218e-05	GO:0044267	b	4	cellular protein metabolic process	94; 322; 332; 348; 857; 890; 920; 940; 942; 972; 1601; 1634; 2078; 2305; 2316; 3055; 3383; 3569; 3627; 3689; 4208; 5008; 5347; 5698; 6280; 6556; 6688; 7040; 7041; 7042; 7097; 7099; 7128; 8091; 4855; 9212; 9464; 11006; 114548; 149628; 84868; 26585; 93649; 653361	CD74; TGFB1; TGFB2; PLK1; BIRC5; PYHIN1; CD4; CD28; ERG; FOXM1; MYOCD; HAND2; CXCL10; DAB2; CAV1; DCN; MEF2C; APOE; CCNA2; LILRB4; NLRP3; SLC11A1; APBB1; ITGB2; CD86; OSM; ICAM1; S100A9; GREM1; ACVRL1; TLR4; HMGA2; SPI1; TGFB1I1; HCK; NOTCH4; TLR2; TNFAIP3; IL6; PSMB9; AURKB; FLNA; NCF1; HAVCR2	5282	5078
2.42236301803e-05	9.62353743218e-05	GO:0003208	b	4	cardiac ventricle morphogenesis	2303; 4208; 7040; 7042; 9464	MEF2C; TGFB1; TGFB2; FOXC2; HAND2	69	69
2.62134157239e-05	0.000103436721505	GO:0002768	b	4	immune response-regulating cell surface receptor signaling pathway	915; 920; 940; 1240; 3055; 4208; 4332; 5698; 11006; 150372	MEF2C; CD28; CD3D; CD4; NFAM1; LILRB4; PSMB9; MNDA; HCK; CMKLR1	531	393
2.70197983227e-05	9.65814067706e-05	GO:0032620	b	3	interleukin-17 production	3569; 5008; 7040; 7099	IL6; TGFB1; OSM; TLR4	35	35
2.87850686776e-05	0.000112822014146	GO:0000902	b	4	cell morphogenesis	87; 322; 348; 399; 2316; 3055; 3383; 3689; 4208; 4854; 6608; 7042; 4855; 11178; 26585; 64321	SMO; ACTN1; APOE; NOTCH4; GREM1; APBB1; ITGB2; NOTCH3; MEF2C; RHOH; ICAM1; HCK; FLNA; SOX17; TGFB2; LZTS1	1008	992
2.99371253776e-05	0.000116555208137	GO:0002449	b	4	lymphocyte mediated immunity	940; 972; 3383; 3569; 7040; 11006; 114548; 84868	CD74; TGFB1; CD28; NLRP3; IL6; LILRB4; ICAM1; HAVCR2	379	244
3.02816533636e-05	0.000107101426633	GO:0042092	b	3	type 2 immune response	942; 972; 3569; 114548	CD74; IL6; NLRP3; CD86	36	36
3.02841505908e-05	0.00011712545659	GO:0071621	b	4	granulocyte chemotaxis	972; 1240; 3627; 3689; 6280; 7042	CD74; TGFB2; ITGB2; S100A9; CXCL10; CMKLR1	124	120
3.15695798017e-05	0.000121141680341	GO:0009792	b	4	embryo development ending in birth or egg hatching	2303; 5396; 6608; 7040; 7042; 8061; 23213; 8320; 9464; 84525; 54345; 64321	SOX18; TGFB1; TGFB2; EOMES; SULF1; SOX17; SMO; HOPX; FOSL1; HAND2; PRRX1; FOXC2	591	582
3.17374607742e-05	0.000121141680341	GO:0051101	b	4	regulation of DNA binding	6608; 7040; 8091; 9464; 149628; 93649	TGFB1; HMGA2; PYHIN1; SMO; MYOCD; HAND2	124	121
3.21068148739e-05	0.000262205654804	GO:0000981	m	3	DNA-binding transcription factor activity, RNA polymerase II-specific	2078; 2303; 2305; 2313; 4066; 4208; 5396; 22797; 6688; 6935; 8061; 8320; 9242; 9464; 9839; 56917; 84525; 54345; 64321	SOX18; EOMES; SPI1; LYL1; MEIS3; TFEC; MSC; FLI1; SOX17; MEF2C; ERG; FOXM1; HAND2; HOPX; PRRX1; FOSL1; ZEB1; FOXC2; ZEB2	1401	1354
3.31417476179e-05	0.000260399445569	GO:0043235	c	2	receptor complex	94; 915; 920; 972; 3569; 3675; 3689; 4854; 7097; 7099	CD74; IL6; ACVRL1; ITGA3; NOTCH3; CD4; ITGB2; TLR4; TLR2; CD3D	541	404
3.31929980825e-05	8.2290974413e-05	GO:0060352	b	2	cell adhesion molecule production	857; 4855; 93649	NOTCH4; MYOCD; CAV1	13	13
3.75431251107e-05	0.000142371331589	GO:0048732	b	4	gland development	857; 3569; 6608; 7040; 7042; 7128; 4855; 23213; 9464; 27122	SMO; TGFB2; TGFB1; NOTCH4; DKK3; TNFAIP3; IL6; SULF1; HAND2; CAV1	414	410
3.81218331153e-05	0.000133426415904	GO:0048659	b	3	smooth muscle cell proliferation	1012; 1901; 3569; 4208; 7128; 93649	MEF2C; CDH13; S1PR1; TNFAIP3; IL6; MYOCD	127	125
3.9117336543e-05	0.000147384029298	GO:0048568	b	4	embryonic organ development	2303; 4208; 5396; 6608; 7040; 7042; 8320; 9464; 54345; 64321	SOX18; SMO; TGFB2; EOMES; TGFB1; SOX17; MEF2C; HAND2; PRRX1; FOXC2	414	412
3.97777651097e-05	0.000148911633488	GO:0048545	b	4	response to steroid hormone	857; 1601; 3383; 3569; 7040; 7042; 7097; 8061; 25959	TGFB1; TGFB2; TLR2; KANK2; IL6; FOSL1; ICAM1; DAB2; CAV1	333	330
4.03641113501e-05	0.000347157492076	GO:0098802	c	3	plasma membrane receptor complex	94; 915; 920; 3569; 3675; 3689; 7097	IL6; ACVRL1; ITGA3; CD4; ITGB2; TLR2; CD3D	323	186
4.32792320015e-05	0.000149915690232	GO:0072593	b	3	reactive oxygen species metabolic process	857; 2305; 3383; 3689; 7040; 7097; 7099; 653361	TGFB1; NCF1; ITGB2; TLR4; TLR2; FOXM1; ICAM1; CAV1	269	257
4.41836808096e-05	0.000347157492076	GO:0062023	c	3	collagen-containing extracellular matrix	348; 1012; 1634; 3383; 6280; 7040; 7041; 7042; 23213; 26585	DCN; TGFB1; CDH13; APOE; TGFB2; SULF1; GREM1; S100A9; ICAM1; TGFB1I1	426	418
4.46881041163e-05	0.000166228361808	GO:0030278	b	4	regulation of ossification	1901; 3569; 4208; 7040; 7042; 9464; 26585	MEF2C; TGFB2; GREM1; TGFB1; S1PR1; IL6; HAND2	195	189
4.59926181568e-05	0.000111696358381	GO:0007389	b	2	pattern specification process	94; 2303; 4208; 6608; 8320; 9464; 56917; 54345; 26585; 64321	SOX18; SMO; EOMES; MEIS3; SOX17; MEF2C; ACVRL1; HAND2; FOXC2; GREM1	429	420
4.69770439658e-05	0.000173636668836	GO:0042742	b	4	defense response to bacterium	920; 944; 3569; 6280; 6556; 7097; 7099; 84868	IL6; SLC11A1; CD4; TNFSF8; S100A9; TLR4; TLR2; HAVCR2	363	260
4.96297022312e-05	0.00018228771134	GO:0045445	b	4	myoblast differentiation	3627; 4208; 7040; 26585; 93649	MEF2C; CXCL10; GREM1; MYOCD; TGFB1	80	80
4.96297022312e-05	0.000488025405273	GO:0005901	c	4	caveola	857; 1012; 3055; 6608; 284119	SMO; HCK; CDH13; CAVIN1; CAV1	81	80
5.0049567081e-05	0.000182680919846	GO:0080135	b	4	regulation of cellular response to stress	857; 972; 2305; 2316; 5396; 6688; 7042; 7099; 8091; 9464; 149628; 26585; 653361	CD74; TGFB2; SPI1; HAND2; HMGA2; PYHIN1; GREM1; FOXM1; TLR4; PRRX1; FLNA; NCF1; CAV1	732	711
5.10782478729e-05	0.000175125421279	GO:0001709	b	3	cell fate determination	4208; 5396; 4855; 64321	MEF2C; PRRX1; NOTCH4; SOX17	41	41
5.10782478729e-05	0.000351162954126	GO:0001772	c	3	immunological synapse	399; 940; 3383; 84868	CD28; RHOH; HAVCR2; ICAM1	41	41
5.31203847828e-05	0.000192685122442	GO:0098542	b	4	defense response to other organism	920; 944; 2316; 3569; 3627; 6280; 6556; 7097; 7099; 7128; 84868	IL6; SLC11A1; TLR2; TNFAIP3; CD4; TNFSF8; S100A9; TLR4; CXCL10; FLNA; HAVCR2	626	518
5.55525416601e-05	0.000188541959574	GO:0009725	b	3	response to hormone	857; 890; 920; 1601; 2303; 3383; 3569; 3675; 4208; 6424; 7040; 7042; 7097; 8061; 25959	IL6; MEF2C; CCNA2; SFRP4; TGFB1; TLR2; ITGA3; TGFB2; CD4; FOSL1; KANK2; ICAM1; DAB2; FOXC2; CAV1	950	934
5.99977795611e-05	0.000216288291751	GO:0002685	b	4	regulation of leukocyte migration	399; 972; 1240; 3383; 3569; 3627; 26585	CD74; GREM1; IL6; RHOH; ICAM1; CXCL10; CMKLR1	205	198
6.16073811592e-05	0.000423550745469	GO:0005886	c	2	plasma membrane	87; 94; 322; 348; 399; 857; 915; 920; 940; 942; 944; 972; 1012; 1240; 1601; 1901; 2316; 3055; 3383; 3569; 3603; 3627; 3675; 3689; 4854; 5138; 5341; 6280; 6556; 6608; 7040; 7041; 7097; 7099; 8061; 4855; 23213; 11006; 11178; 150372; 84868; 284119; 57413; 653361	CD74; TGFB1; CDH13; FOSL1; ITGA3; CAVIN1; CD4; CD28; SULF1; HCK; DAB2; PDE2A; CAV1; TLR2; APOE; LILRB4; SLC11A1; TMIGD3; S1PR1; APBB1; ITGB2; CD86; TNFSF8; S100A9; ICAM1; TGFB1I1; LZTS1; ACVRL1; RHOH; CXCL10; PLEK; SMO; ACTN1; NOTCH4; CD3D; IL16; NOTCH3; IL6; NFAM1; TLR4; FLNA; NCF1; CMKLR1; HAVCR2	5778	5261
6.1772905175e-05	0.000221321328971	GO:0035987	b	4	endodermal cell differentiation	3689; 8091; 8320; 64321	EOMES; ITGB2; HMGA2; SOX17	44	43
6.38891875132e-05	0.000214667670044	GO:0042592	b	3	homeostatic process	348; 857; 920; 972; 1240; 1634; 1901; 2303; 3383; 3569; 3627; 4208; 6280; 6424; 6556; 6608; 6688; 7099; 7128; 9212; 10320; 653361	CD74; NCF1; SMO; IKZF1; CAV1; DCN; IL6; APOE; SLC11A1; S1PR1; S100A9; ICAM1; AURKB; SPI1; CXCL10; CD4; SFRP4; TNFAIP3; MEF2C; TLR4; CMKLR1; FOXC2	1870	1815
6.52103724438e-05	0.000216937476645	GO:0019538	b	3	protein metabolic process	94; 322; 332; 348; 857; 890; 920; 940; 942; 972; 1601; 1634; 2078; 2305; 2316; 3055; 3383; 3569; 3627; 3689; 4208; 5008; 5347; 5698; 6280; 6556; 6688; 7040; 7041; 7042; 7097; 7099; 7128; 8091; 4855; 23213; 9212; 9464; 11006; 114548; 149628; 84868; 26585; 93649; 653361; 64321	CD74; TGFB1; TGFB2; PLK1; BIRC5; PYHIN1; CD4; CD28; ERG; FOXM1; SULF1; HAND2; CXCL10; DAB2; SOX17; CAV1; DCN; MEF2C; APOE; CCNA2; LILRB4; NLRP3; SLC11A1; APBB1; ITGB2; CD86; OSM; ICAM1; S100A9; GREM1; ACVRL1; TLR4; HMGA2; SPI1; TGFB1I1; HCK; NOTCH4; TLR2; TNFAIP3; IL6; PSMB9; AURKB; FLNA; NCF1; HAVCR2; MYOCD	5979	5629
6.63056848424e-05	0.00021841872654	GO:0072006	b	3	nephron development	2303; 3675; 4208; 6608; 23213; 26585	SMO; GREM1; ITGA3; SULF1; MEF2C; FOXC2	138	138
6.79105134127e-05	0.000241827681908	GO:0007162	b	4	negative regulation of cell adhesion	94; 942; 972; 1012; 7040; 4855; 11006; 84868	CD74; TGFB1; CDH13; ACVRL1; NOTCH4; CD86; LILRB4; HAVCR2	275	274
7.02276146976e-05	0.000229092024645	GO:0060021	b	3	roof of mouth development	5396; 7042; 9242; 9464; 54796	PRRX1; TGFB2; MSC; HAND2; BNC2	86	86
7.14526859914e-05	0.000252899203751	GO:0048562	b	4	embryonic organ morphogenesis	2303; 4208; 5396; 6608; 8320; 9464; 54345; 64321	SOX18; EOMES; SMO; SOX17; MEF2C; HAND2; PRRX1; FOXC2	277	276
7.32805966151e-05	0.000257806436284	GO:0007249	b	4	I-kappaB kinase/NF-kappaB signaling	399; 920; 972; 2316; 7097; 7099; 7128; 11006	CD74; TLR2; LILRB4; TNFAIP3; CD4; RHOH; TLR4; FLNA	279	277
7.45283696508e-05	0.000260626154947	GO:0002683	b	4	negative regulation of immune system process	942; 972; 4332; 7040; 7042; 7099; 7128; 11006; 84868; 26585	CD74; TGFB1; TGFB2; LILRB4; TNFAIP3; CD86; GREM1; TLR4; MNDA; HAVCR2	468	445
7.45368636549e-05	0.000240811405654	GO:0009306	b	3	protein secretion	322; 348; 3569; 5341; 7040; 7042; 7097; 7099; 284119	TGFB1; TGFB2; APOE; APBB1; IL6; CAVIN1; TLR4; TLR2; PLEK	362	358
7.77863731546e-05	0.000248916394095	GO:0001946	b	3	lymphangiogenesis	94; 2303; 54345	SOX18; ACVRL1; FOXC2	17	17
8.27231682803e-05	0.000262216835304	GO:0046849	b	3	bone remodeling	1901; 3569; 7040; 7128; 26585	IL6; TGFB1; S1PR1; GREM1; TNFAIP3	89	89
8.6118607987e-05	0.000299364684907	GO:0002274	b	4	myeloid leukocyte activation	399; 972; 3569; 3689; 4332; 6280; 6556; 6688; 7097; 7099; 150372; 84868	CD74; TLR2; ITGB2; SLC11A1; SPI1; IL6; NFAM1; RHOH; S100A9; TLR4; MNDA; HAVCR2	658	646
8.94642507876e-05	0.000309154570769	GO:0002064	b	4	epithelial cell development	2303; 2316; 3383; 5138; 6608; 4855; 54345	SOX18; NOTCH4; PDE2A; SMO; ICAM1; FLNA; FOXC2	211	211
9.06184164154e-05	0.000215671831069	GO:0035265	b	2	organ growth	1901; 2303; 4208; 6608; 7042; 54796	SMO; TGFB2; BNC2; S1PR1; MEF2C; FOXC2	148	146
9.06184164154e-05	0.000284558765566	GO:0071706	b	3	tumor necrosis factor superfamily cytokine production	942; 3569; 7097; 7099; 7128; 84868	TLR2; TNFAIP3; CD86; IL6; TLR4; HAVCR2	149	146
9.30066713491e-05	0.000287507637835	GO:0002523	b	3	leukocyte migration involved in inflammatory response	3689; 6280; 114548	ITGB2; S100A9; NLRP3	18	18
9.32688467976e-05	0.000287507637835	GO:0044087	b	3	regulation of cellular component biogenesis	94; 348; 857; 1901; 2316; 3055; 3383; 4208; 5341; 5347; 7040; 7097; 7099; 8061; 26585	TGFB1; ACVRL1; TLR4; PLK1; TLR2; S1PR1; MEF2C; APOE; FOSL1; ICAM1; HCK; FLNA; PLEK; GREM1; CAV1	1008	978
9.6767627631e-05	0.000565089374512	GO:0005912	c	3	adherens junction	87; 857; 1012; 1601; 2316; 3055; 3383; 3603; 3675; 3689; 7041	ACTN1; ITGB2; TGFB1I1; ITGA3; CDH13; IL16; ICAM1; FLNA; DAB2; HCK; CAV1	557	554
0.000100797546016	0.000565089374512	GO:0071944	c	2	cell periphery	87; 94; 322; 348; 399; 857; 915; 920; 940; 942; 944; 972; 1012; 1240; 1601; 1901; 2316; 3055; 3383; 3569; 3603; 3627; 3675; 3689; 4854; 5138; 5341; 6280; 6556; 6608; 7040; 7041; 7097; 7099; 8061; 4855; 23213; 11006; 11178; 150372; 84868; 284119; 57413; 653361	CD74; TGFB1; CDH13; FOSL1; ITGA3; CAVIN1; CD4; CD28; SULF1; HCK; DAB2; PDE2A; CAV1; TLR2; APOE; LILRB4; SLC11A1; TMIGD3; S1PR1; APBB1; ITGB2; CD86; TNFSF8; S100A9; ICAM1; TGFB1I1; LZTS1; ACVRL1; RHOH; CXCL10; PLEK; SMO; ACTN1; NOTCH4; CD3D; IL16; NOTCH3; IL6; NFAM1; TLR4; FLNA; NCF1; CMKLR1; HAVCR2	5888	5362
0.000101967644804	0.000311464805946	GO:0051304	b	3	chromosome separation	1063; 5347; 7153; 9212; 9787	PLK1; CENPF; DLGAP5; AURKB; TOP2A	96	93
0.000102743522639	0.000565089374512	GO:0043233	c	2	organelle lumen	87; 322; 332; 348; 890; 920; 972; 1063; 1601; 1634; 1901; 2303; 2305; 2313; 2316; 3569; 3603; 4208; 4332; 4854; 5138; 5347; 5396; 5698; 22797; 6280; 6688; 6935; 7040; 7041; 7042; 7153; 8061; 8091; 4855; 8318; 9212; 9242; 9839; 10320; 149628; 284119; 54796; 64321	CD74; TGFB1; TGFB2; FOSL1; PLK1; BIRC5; PYHIN1; CD4; FOXM1; CAVIN1; DAB2; PDE2A; MSC; DCN; IL6; APOE; CCNA2; IKZF1; S1PR1; APBB1; SOX17; S100A9; AURKB; MNDA; TGFB1I1; TOP2A; TFEC; CENPF; FLI1; CDC45; SPI1; ZEB1; ZEB2; ACTN1; BNC2; HMGA2; IL16; NOTCH3; MEF2C; NOTCH4; PSMB9; PRRX1; FLNA; FOXC2	5583	5366
0.000102743522639	0.000565089374512	GO:0070013	c	3	intracellular organelle lumen	87; 322; 332; 348; 890; 920; 972; 1063; 1601; 1634; 1901; 2303; 2305; 2313; 2316; 3569; 3603; 4208; 4332; 4854; 5138; 5347; 5396; 5698; 22797; 6280; 6688; 6935; 7040; 7041; 7042; 7153; 8061; 8091; 4855; 8318; 9212; 9242; 9839; 10320; 149628; 284119; 54796; 64321	CD74; TGFB1; TGFB2; FOSL1; PLK1; BIRC5; PYHIN1; CD4; FOXM1; CAVIN1; DAB2; PDE2A; MSC; DCN; IL6; APOE; CCNA2; IKZF1; S1PR1; APBB1; SOX17; S100A9; AURKB; MNDA; TGFB1I1; TOP2A; TFEC; CENPF; FLI1; CDC45; SPI1; ZEB1; ZEB2; ACTN1; BNC2; HMGA2; IL16; NOTCH3; MEF2C; NOTCH4; PSMB9; PRRX1; FLNA; FOXC2	5583	5366
0.000104764761783	0.000359897769889	GO:0044772	b	4	mitotic cell cycle phase transition	890; 1063; 2305; 5347; 5698; 8091; 8318; 9212; 9787; 11178; 25959	CCNA2; AURKB; PLK1; CENPF; HMGA2; FOXM1; PSMB9; DLGAP5; CDC45; KANK2; LZTS1	566	559
0.000105184761144	0.000318397114816	GO:0001935	b	3	endothelial cell proliferation	94; 348; 857; 1012; 4208; 23213	CDH13; ACVRL1; SULF1; MEF2C; APOE; CAV1	150	150
0.000108041254503	0.000324123763508	GO:0000278	b	3	mitotic cell cycle	890; 940; 1012; 1063; 2305; 2316; 5347; 5698; 7040; 8091; 8318; 9212; 9787; 11178; 25959	TGFB1; CDH13; CD28; CCNA2; AURKB; PLK1; CENPF; HMGA2; KANK2; FOXM1; PSMB9; DLGAP5; CDC45; FLNA; LZTS1	1008	991
0.000110469084435	0.000257761197015	GO:0001503	b	2	ossification	1901; 2303; 3569; 4208; 6608; 7040; 7042; 9464; 26585	MEF2C; TGFB2; GREM1; TGFB1; S1PR1; SMO; IL6; HAND2; FOXC2	388	377
0.000111438135922	0.000380584043149	GO:0007399	b	4	nervous system development	322; 348; 399; 1063; 1901; 2316; 3569; 3675; 4208; 4854; 5396; 6280; 6608; 6935; 7040; 7042; 7097; 7099; 23213; 8320; 9464; 9839; 11178; 56917; 64321	TGFB1; TGFB2; ITGA3; SMO; IL6; HAND2; TLR2; APOE; S1PR1; MEIS3; APBB1; SULF1; SOX17; EOMES; S100A9; LZTS1; CENPF; RHOH; ZEB1; ZEB2; NOTCH3; MEF2C; TLR4; PRRX1; FLNA	2351	2306
0.000112246196406	0.000333758601702	GO:0061900	b	3	glial cell activation	3569; 3689; 6608; 7097	IL6; SMO; ITGB2; TLR2	51	50
0.000117284814289	0.000398222857819	GO:0003018	b	4	vascular process in circulatory system	348; 857; 2303; 3383; 5138; 7040	TGFB1; APOE; PDE2A; ICAM1; FOXC2; CAV1	153	153
0.000120166230789	0.000405647854225	GO:0060341	b	4	regulation of cellular localization	857; 920; 1601; 2316; 3627; 3675; 3689; 4208; 5347; 6608; 7040; 9212; 11006; 149628	MEF2C; ITGB2; AURKB; TGFB1; PLK1; ITGA3; PYHIN1; SMO; CD4; LILRB4; CXCL10; FLNA; DAB2; CAV1	907	886
0.000124371480929	0.000621857404645	GO:0070161	c	2	anchoring junction	87; 857; 1012; 1601; 2316; 3055; 3383; 3603; 3675; 3689; 7041	ACTN1; ITGB2; TGFB1I1; ITGA3; CDH13; IL16; ICAM1; FLNA; DAB2; HCK; CAV1	573	570
0.000126299916191	0.000631499580954	GO:0098797	c	3	plasma membrane protein complex	94; 857; 915; 920; 972; 1012; 3569; 3675; 3689; 7097; 653361	CD74; IL6; CDH13; ACVRL1; ITGA3; NCF1; CD4; ITGB2; TLR2; CD3D; CAV1	716	571
0.000130948991343	0.000434512562183	GO:0072132	b	4	mesenchyme morphogenesis	94; 2303; 7040; 7042	TGFB1; TGFB2; ACVRL1; FOXC2	52	52
0.000130948991343	0.000434512562183	GO:0045428	b	4	regulation of nitric oxide biosynthetic process	857; 3383; 3689; 7099	ITGB2; TLR4; ICAM1; CAV1	52	52
0.000130948991343	0.000434512562183	GO:0001706	b	4	endoderm formation	3689; 8091; 8320; 64321	EOMES; ITGB2; HMGA2; SOX17	53	52
0.000135110884279	0.000445789584288	GO:0002244	b	4	hematopoietic progenitor cell differentiation	5008; 5341; 5698; 6688; 7040; 7153	TGFB1; SPI1; OSM; PSMB9; PLEK; TOP2A	161	157
0.000138522210315	0.000634893463944	GO:0044446	c	2	intracellular organelle part	87; 322; 332; 348; 857; 890; 915; 920; 942; 972; 1063; 1601; 1634; 1901; 2078; 2303; 2305; 2313; 2316; 3055; 3569; 3603; 3689; 4066; 4208; 4332; 4854; 5138; 5347; 5396; 5450; 5698; 22797; 6280; 6556; 6608; 6688; 6935; 7040; 7041; 7042; 7097; 7099; 7153; 8061; 8091; 4855; 23213; 8318; 9212; 9242; 9464; 9787; 9839; 10320; 56917; 114548; 149628; 84525; 150372; 54345; 284119; 54796; 93649; 64321	CD74; TGFB1; TGFB2; FOSL1; PLK1; BIRC5; PYHIN1; CD4; ERG; FOXM1; MYOCD; HAND2; DAB2; PDE2A; MSC; CAV1; DCN; MEF2C; APOE; CCNA2; NLRP3; SLC11A1; IKZF1; S1PR1; MEIS3; APBB1; SULF1; CD86; CAVIN1; S100A9; AURKB; DLGAP5; MNDA; TGFB1I1; TOP2A; SOX18; ITGB2; LYL1; TLR4; TFEC; CENPF; FLI1; SOX17; CDC45; SPI1; HCK; ZEB1; ZEB2; SMO; ACTN1; HOPX; POU2AF1; HMGA2; TLR2; BNC2; IL16; NOTCH3; IL6; NOTCH4; NFAM1; PSMB9; PRRX1; FLNA; CD3D; FOXC2	10029	9543
0.000139886582794	0.000412297296657	GO:0030168	b	3	platelet activation	87; 348; 2316; 3569; 5341; 7099	ACTN1; APOE; IL6; TLR4; FLNA; PLEK	158	158
0.000139886582794	0.000458953732314	GO:0051100	b	4	negative regulation of binding	857; 1601; 6608; 8091; 9212; 9464	AURKB; HMGA2; SMO; HAND2; DAB2; CAV1	163	158
0.000143992411247	0.00100794687873	GO:0019899	m	3	enzyme binding	94; 322; 332; 399; 857; 890; 920; 940; 972; 2305; 2316; 3675; 3689; 4208; 5341; 5347; 7040; 7128; 7153; 9212; 11006; 149628; 93649	CD74; TGFB1; PLK1; BIRC5; ITGA3; PYHIN1; CD4; CD28; ITGB2; FOXM1; MYOCD; CAV1; LILRB4; CCNA2; APBB1; AURKB; TOP2A; ACVRL1; RHOH; PLEK; TNFAIP3; MEF2C; FLNA	2102	2057
0.000146936543743	0.000429310249546	GO:0060214	b	3	endocardium formation	54345; 64321	SOX18; SOX17	4	4
